id,时间,状态,电机模块电机温度,电机模块速度激活值(RPM),电机速度实际值(RPM),高速轴前轴承轴温,高速轴后轴承轴温,高速轴锁紧器端轴承1#轴承对象值,高速轴锁紧器端轴承1#频域速度有效值,高速轴锁紧器端轴承1#时域加速度有效值,高速轴锁紧器端轴承1#时域加速度峰值,高速轴轴承1#轴承对象值,高速轴轴承1#频域速度有效值,高速轴轴承1#时域加速度有效值,高速轴轴承1#时域加速度峰值,主电机前轴承轴承对象值,主电机前轴承频域速度有效值,主电机前轴承时域加速度有效值,主电机前轴承时域加速度峰值,主电机后轴承轴承对象值,主电机后轴承频域速度有效值,主电机后轴承时域加速度有效值,主电机后轴承时域加速度峰值,N
0,2023/8/2 18:58,正常停机,44,838.86,839.07,46,44,0.49,0,2.95,22.92,0.56,0.0,3.12,35.27,34.33,0.0,87.4,290.52,17.17,0.0,76.18,212.97,0
0,2023/8/2 19:00,正常停机,45,838.86,839.17,46,44,0.67,0,3.0,22.51,0.48,0.0,3.17,35.26,33.36,0.0,87.11,290.29,14.03,0.0,76.35,219.66,1
0,2023/8/2 19:02,正常停机,46,838.86,839.37,46,44,0.84,0,2.98,21.03,0.81,0.0,3.1,40.07,29.72,0.0,86.39,298.53,12.79,0.0,75.29,212.32,0
0,2023/8/2 19:25,正常停机,46,838.86,0.0,46,44,0.0,0,2.69,19.62,0.0,0.0,2.59,35.3,0.0,0.0,4.24,18.73,0.0,0.0,4.22,16.17,0
0,2023/8/2 19:31,正常停机,43,838.86,0.0,46,44,0.0,0,2.66,19.78,0.0,0.0,2.52,41.93,0.0,0.0,4.21,19.18,0.0,0.0,4.26,16.67,0
0,2023/8/2 19:33,正常停机,42,838.86,0.0,46,44,0.0,0,2.69,16.72,0.0,0.0,2.23,15.83,0.0,0.0,4.15,18.65,0.0,0.0,4.1,15.76,0
0,2023/8/2 19:36,正常停机,42,838.86,0.0,46,44,0.0,0,2.67,16.3,0.0,0.0,2.55,14.88,0.0,0.0,4.16,18.41,0.0,0.0,4.11,16.28,0
0,2023/8/2 19:38,正常停机,42,838.86,0.0,46,44,0.0,0,2.65,16.2,0.0,0.0,2.52,14.95,0.0,0.0,4.08,18.12,0.0,0.0,4.11,15.79,0
0,2023/8/2 19:39,正常停机,42,838.86,0.0,46,44,0.0,0,2.63,16.29,0.0,0.0,2.51,15.15,0.0,0.0,4.09,18.13,0.0,0.0,4.1,16.35,0
0,2023/8/2 19:40,正常停机,41,838.86,0.0,46,44,0.0,0,2.67,16.62,0.0,0.0,2.59,15.03,0.0,0.0,4.12,18.98,0.0,0.0,4.05,15.7,0
0,2023/8/2 19:43,正常停机,41,838.86,0.0,46,44,0.0,0,2.67,16.99,0.0,0.0,2.7,14.77,0.0,0.0,4.06,17.76,0.0,0.0,4.07,16.31,1
0,2023/8/2 19:44,正常停机,41,838.86,0.0,46,44,0.0,0,2.58,16.14,0.0,0.0,2.77,14.89,0.0,0.0,4.05,18.64,0.0,0.0,4.1,16.42,0
0,2023/8/2 19:46,正常停机,41,838.86,0.0,46,44,0.0,0,2.72,16.35,0.0,0.0,2.53,14.97,0.0,0.0,4.14,18.97,0.0,0.0,4.07,16.13,0
0,2023/8/2 19:49,正常停机,41,838.86,0.0,46,44,0.0,0,2.7,16.21,0.0,0.0,2.67,14.79,0.0,0.0,4.08,18.05,0.0,0.0,4.11,15.98,0
0,2023/8/2 19:53,正常停机,41,838.86,0.0,46,44,0.0,0,2.6,16.81,0.0,0.0,2.47,14.65,0.0,0.0,4.1,18.58,0.0,0.0,4.11,15.77,0
0,2023/8/2 20:00,正常停机,41,838.86,0.0,46,44,0.0,0,2.64,16.7,0.0,0.0,2.28,15.17,0.0,0.0,4.07,18.52,0.0,0.0,4.1,16.29,0
0,2023/8/2 20:05,正常停机,41,838.86,0.0,46,44,0.0,0,2.63,16.46,0.0,0.0,2.48,14.7,0.0,0.0,4.14,18.57,0.0,0.0,4.09,16.58,0
0,2023/8/2 20:06,正常停机,41,838.86,0.0,46,44,0.0,0,2.69,16.28,0.0,0.0,2.64,15.03,0.0,0.0,4.14,18.25,0.0,0.0,4.04,15.63,0
0,2023/8/2 20:08,正常停机,40,838.86,0.0,46,44,0.0,0,2.62,16.76,0.0,0.0,2.49,14.91,0.0,0.0,4.15,18.75,0.0,0.0,4.11,16.21,0
0,2023/8/2 20:09,正常停机,40,838.86,0.0,46,44,0.0,0,2.72,16.88,0.0,0.0,2.52,14.49,0.0,0.0,4.13,18.24,0.0,0.0,4.05,16.43,0
0,2023/8/2 20:12,正常停机,40,838.86,0.0,46,44,0.0,0,2.65,16.58,0.0,0.0,2.6,15.26,0.0,0.0,4.12,18.74,0.0,0.0,4.07,16.4,0
0,2023/8/2 20:13,正常停机,40,838.86,0.0,46,44,0.0,0,2.67,16.57,0.0,0.0,2.65,14.84,0.0,0.0,4.07,18.37,0.0,0.0,4.05,16.04,0
0,2023/8/2 20:16,正常停机,40,838.86,0.0,46,44,0.0,0,2.65,16.94,0.0,0.0,2.53,15.24,0.0,0.0,4.13,18.27,0.0,0.0,4.08,16.12,0
0,2023/8/2 20:19,正常停机,40,838.86,0.0,46,44,0.0,0,2.64,15.84,0.0,0.0,2.53,14.73,0.0,0.0,4.08,18.36,0.0,0.0,4.15,16.1,1
0,2023/8/2 20:22,正常停机,40,838.86,0.0,46,44,0.0,0,2.67,16.51,0.0,0.0,2.55,14.48,0.0,0.0,4.07,17.95,0.0,0.0,4.05,16.54,0
0,2023/8/2 20:33,正常停机,40,838.86,0.0,46,43,0.0,0,2.68,16.46,0.0,0.0,2.43,15.43,0.0,0.0,4.08,18.66,0.0,0.0,4.06,16.33,0
0,2023/8/2 20:38,正常停机,40,838.86,0.0,45,43,0.0,0,2.62,16.64,0.0,0.0,2.43,15.73,0.0,0.0,4.04,18.51,0.0,0.0,4.03,16.51,0
0,2023/8/2 20:43,正常停机,40,838.86,0.0,45,43,0.0,0,2.75,16.59,0.0,0.0,2.63,15.6,0.0,0.0,4.08,18.02,0.0,0.0,4.02,16.24,1
0,2023/8/2 20:44,正常停机,40,838.86,0.0,45,43,0.0,0,2.64,15.87,0.0,0.0,2.51,15.4,0.0,0.0,4.08,18.72,0.0,0.0,4.04,16.79,1
0,2023/8/2 20:48,正常停机,40,838.86,0.0,45,43,0.0,0,2.64,16.24,0.0,0.0,2.79,15.38,0.0,0.0,4.08,18.51,0.0,0.0,4.08,16.44,1
0,2023/8/2 20:51,正常停机,40,838.86,0.0,45,43,0.0,0,2.71,16.71,0.0,0.0,2.58,15.3,0.0,0.0,4.16,19.96,0.0,0.0,4.1,16.35,0
0,2023/8/2 20:52,正常停机,40,838.86,0.0,45,43,0.0,0,2.63,16.94,0.0,0.0,2.55,15.5,0.0,0.0,4.13,18.39,0.0,0.0,4.12,16.33,0
0,2023/8/2 20:54,正常停机,40,838.86,0.0,45,43,0.0,0,2.67,16.84,0.0,0.0,2.52,14.68,0.0,0.0,4.14,17.9,0.0,0.0,4.05,16.0,0
0,2023/8/2 20:55,正常停机,40,838.86,0.0,45,43,0.0,0,2.68,16.52,0.0,0.0,2.64,15.07,0.0,0.0,4.08,19.1,0.0,0.0,4.04,17.15,0
0,2023/8/2 20:58,正常停机,40,838.86,0.0,45,43,0.0,0,2.63,15.84,0.0,0.0,2.48,15.03,0.0,0.0,4.07,18.31,0.0,0.0,3.98,16.52,0
0,2023/8/2 20:59,正常停机,40,838.86,0.0,45,43,0.0,0,2.63,16.64,0.0,0.0,2.7,14.82,0.0,0.0,4.14,18.8,0.0,0.0,4.02,16.54,0
0,2023/8/2 21:01,正常停机,40,838.86,0.0,45,43,0.0,0,2.68,16.29,0.0,0.0,2.53,14.71,0.0,0.0,4.11,18.69,0.0,0.0,4.04,16.07,0
0,2023/8/2 21:03,正常停机,40,838.86,0.0,45,43,0.0,0,2.69,16.21,0.0,0.0,2.69,14.9,0.0,0.0,4.1,17.93,0.0,0.0,4.05,16.26,0
0,2023/8/2 21:06,正常停机,40,838.86,0.0,45,43,0.0,0,2.71,16.73,0.0,0.0,2.57,14.82,0.0,0.0,4.08,18.42,0.0,0.0,4.09,16.48,0
0,2023/8/2 21:11,正常停机,40,838.86,0.0,45,43,0.0,0,2.68,16.99,0.0,0.0,2.81,14.81,0.0,0.0,4.1,18.53,0.0,0.0,3.99,16.34,0
0,2023/8/2 21:13,正常停机,40,838.86,0.0,45,43,0.0,0,2.68,16.55,0.0,0.0,2.78,14.8,0.0,0.0,4.1,18.86,0.0,0.0,4.12,16.89,0
0,2023/8/2 21:24,正常停机,39,838.86,0.0,45,43,0.0,0,2.73,16.36,0.0,0.0,2.78,14.92,0.0,0.0,4.13,19.07,0.0,0.0,4.08,15.81,0
0,2023/8/2 21:25,正常停机,39,838.86,0.0,45,43,0.0,0,2.64,16.89,0.0,0.0,2.77,14.64,0.0,0.0,4.08,18.07,0.0,0.0,4.07,16.62,0
0,2023/8/2 21:27,正常停机,39,838.86,0.0,45,43,0.0,0,2.7,16.92,0.0,0.0,2.9,15.21,0.0,0.0,4.09,17.92,0.0,0.0,4.09,15.79,0
0,2023/8/2 21:29,正常停机,39,838.86,0.0,45,43,0.0,0,2.63,16.46,0.0,0.0,2.74,15.73,0.0,0.0,4.17,18.44,0.0,0.0,4.14,16.48,1
0,2023/8/2 21:33,正常停机,39,838.86,0.0,45,43,0.0,0,2.62,16.61,0.0,0.0,2.54,15.02,0.0,0.0,4.09,18.09,0.0,0.0,4.19,16.86,0
0,2023/8/2 21:37,正常停机,39,838.86,0.0,45,43,0.0,0,2.67,15.81,0.0,0.0,2.82,14.82,0.0,0.0,4.12,18.96,0.0,0.0,4.17,15.93,0
0,2023/8/2 21:44,正常停机,39,838.86,0.0,45,43,0.0,0,2.63,16.17,0.0,0.0,2.79,14.88,0.0,0.0,4.1,18.57,0.0,0.0,4.11,16.85,0
0,2023/8/2 21:47,正常停机,39,838.86,0.0,45,43,0.0,0,2.67,16.43,0.0,0.0,2.83,15.39,0.0,0.0,4.12,17.85,0.0,0.0,4.11,16.41,0
0,2023/8/2 21:50,正常停机,39,838.86,0.0,45,43,0.0,0,2.66,16.49,0.0,0.0,2.85,14.9,0.0,0.0,4.1,18.8,0.0,0.0,4.09,16.81,0
0,2023/8/2 21:52,正常停机,39,838.86,0.0,45,43,0.0,0,2.66,16.62,0.0,0.0,2.87,14.79,0.0,0.0,4.07,17.8,0.0,0.0,4.1,16.3,0
0,2023/8/2 21:59,正常停机,39,838.86,0.0,45,43,0.0,0,2.69,16.45,0.0,0.0,2.75,14.26,0.0,0.0,4.11,18.54,0.0,0.0,4.14,16.28,1
0,2023/8/2 22:01,正常停机,39,838.86,0.0,45,43,0.0,0,2.75,16.06,0.0,0.0,2.79,15.25,0.0,0.0,4.11,18.51,0.0,0.0,4.14,16.3,0
0,2023/8/2 22:10,正常停机,40,838.86,838.76,45,43,0.65,0,3.06,18.11,0.81,0.0,3.42,30.08,27.47,0.0,84.49,278.15,22.73,0.0,78.13,225.65,0
0,2023/8/2 22:14,正常停机,43,838.86,838.45,45,43,0.44,0,3.0,18.36,0.62,0.0,3.31,32.52,35.16,0.0,85.86,292.05,13.95,0.0,75.28,222.34,0
0,2023/8/2 22:18,正常停机,46,838.86,838.55,44,43,1.05,0,2.91,19.69,0.54,0.0,3.45,37.46,31.68,0.0,85.0,286.53,20.53,0.0,73.39,222.12,0
0,2023/8/2 22:20,正常停机,46,838.86,838.25,44,43,0.88,0,2.93,19.55,0.31,0.0,3.55,37.92,25.27,0.0,84.84,285.79,20.56,0.0,73.79,222.14,0
0,2023/8/2 22:24,正常停机,48,838.86,838.86,44,43,0.77,0,2.99,20.84,1.14,0.0,3.32,38.61,26.25,0.0,85.54,289.83,10.61,0.0,74.71,221.23,0
0,2023/8/2 22:30,正常停机,49,838.86,839.07,44,43,0.53,0,2.94,19.92,0.59,0.0,3.33,42.1,20.76,0.0,85.39,278.49,13.2,0.0,76.51,217.07,1
0,2023/8/2 22:37,正常停机,50,838.86,838.55,44,43,0.56,0,3.02,20.08,0.49,0.0,3.42,40.45,21.61,0.0,84.84,284.94,16.79,0.0,84.19,235.7,0
0,2023/8/2 22:44,正常停机,50,314.57,314.27,44,43,0.47,0,2.86,19.48,0.95,0.0,3.26,40.16,19.09,0.0,59.95,211.04,35.62,0.0,69.08,230.65,0
0,2023/8/2 22:45,正常停机,50,314.57,314.57,44,43,0.74,0,2.85,19.87,0.47,0.0,3.24,40.8,18.61,0.0,59.98,215.11,43.79,0.0,68.54,231.59,1
0,2023/8/2 22:46,正常停机,50,314.57,314.47,44,43,0.73,0,2.83,18.89,0.6,0.0,3.15,38.19,16.2,0.0,60.57,214.26,12.09,0.0,69.06,231.83,0
0,2023/8/2 22:47,正常停机,50,838.86,773.94,44,43,0.6,0,2.92,20.23,0.63,0.0,3.44,39.37,29.87,0.0,115.09,367.47,30.39,0.0,86.94,278.29,0
0,2023/8/2 22:48,正常停机,50,838.86,838.86,44,43,0.63,0,2.94,19.59,0.67,0.0,3.34,41.68,26.5,0.0,85.15,283.77,12.22,0.0,78.05,223.54,0
0,2023/8/2 22:51,正常停机,50,838.86,838.86,44,43,0.58,0,2.91,20.29,0.65,0.0,3.48,39.25,20.49,0.0,84.2,283.61,15.76,0.0,82.29,231.06,0
0,2023/8/2 22:52,正常停机,50,838.86,838.66,44,43,0.67,0,3.01,19.37,0.61,0.0,3.41,38.18,23.06,0.0,84.94,286.0,15.71,0.0,83.4,237.64,0
0,2023/8/2 22:59,正常停机,51,838.86,838.66,44,43,0.77,0,2.96,19.07,0.91,0.0,3.43,36.43,25.58,0.0,84.48,287.71,15.1,0.0,88.39,246.95,0
0,2023/8/2 23:02,正常停机,51,838.86,838.04,44,43,0.61,0,2.91,19.99,0.5,0.0,3.55,46.27,19.94,0.0,84.52,282.38,17.1,0.0,88.92,247.68,0
0,2023/8/2 23:03,正常停机,51,838.86,839.37,44,43,0.55,0,2.98,20.2,0.8,0.0,3.41,39.64,19.38,0.0,85.25,293.43,14.23,0.0,89.92,252.49,0
0,2023/8/2 23:04,正常停机,51,838.86,838.76,44,43,0.61,0,3.02,19.68,1.09,0.0,3.4,43.81,24.96,0.0,84.51,290.24,18.77,0.0,90.43,256.23,1
0,2023/8/2 23:06,正常停机,51,838.86,838.66,44,43,0.61,0,2.92,22.05,0.55,0.0,3.35,39.64,23.83,0.0,85.15,283.55,16.26,0.0,90.44,257.29,1
0,2023/8/2 23:08,正常停机,52,838.86,839.37,44,43,0.45,0,2.98,20.44,0.57,0.0,3.57,38.07,25.28,0.0,83.15,286.82,19.73,0.0,90.1,248.93,0
0,2023/8/2 23:09,正常停机,52,838.86,838.66,44,43,0.55,0,3.07,20.42,0.53,0.0,3.55,42.01,20.65,0.0,84.66,288.17,16.05,0.0,90.28,251.22,1
0,2023/8/2 23:10,正常停机,52,838.86,838.14,44,43,0.73,0,2.95,20.21,0.71,0.0,3.61,41.24,24.77,0.0,83.86,289.08,15.73,0.0,89.58,252.49,0
0,2023/8/2 23:11,正常停机,52,838.86,838.86,44,43,0.79,0,3.02,21.21,0.59,0.0,3.47,42.31,21.87,0.0,84.88,281.44,15.5,0.0,90.04,260.06,0
0,2023/8/2 23:12,正常停机,52,838.86,838.96,44,43,0.76,0,2.94,20.38,0.6,0.0,3.36,45.49,26.85,0.0,84.4,289.7,15.07,0.0,90.62,257.28,0
0,2023/8/2 23:15,正常停机,52,838.86,838.55,44,43,0.67,0,2.96,19.25,0.73,0.0,3.48,40.43,29.98,0.0,84.62,280.88,19.25,0.0,90.74,255.82,0
0,2023/8/2 23:17,正常停机,52,838.86,839.07,44,43,0.66,0,2.93,19.99,0.84,0.0,3.37,40.25,25.0,0.0,84.74,283.45,15.78,0.0,90.51,261.71,0
0,2023/8/2 23:19,正常停机,53,838.86,838.35,44,43,0.33,0,2.97,19.85,0.48,0.0,3.35,44.54,23.87,0.0,83.98,286.91,11.41,0.0,88.97,253.26,0
0,2023/8/2 23:22,正常停机,53,943.72,943.92,44,43,0.6,0,2.99,19.71,0.75,0.0,3.64,39.88,19.71,0.0,82.99,284.89,32.06,0.0,96.63,281.25,0
0,2023/8/2 23:23,正常停机,53,943.72,943.31,44,43,0.65,0,2.92,19.18,0.97,0.0,3.53,43.11,17.24,0.0,84.93,285.96,30.44,0.0,97.46,283.01,0
0,2023/8/2 23:26,正常停机,54,838.86,838.55,44,43,0.7,0,2.98,21.04,1.15,0.0,3.5,40.6,29.03,0.0,82.88,278.86,11.9,0.0,89.52,259.66,0
0,2023/8/2 23:29,正常停机,54,838.86,845.41,44,43,0.72,0,3.63,78.33,1.03,0.0,3.4,74.07,24.86,0.0,91.19,310.08,41.4,0.0,102.56,296.74,0
0,2023/8/2 23:32,正常停机,54,838.86,838.66,45,43,0.28,0,2.96,19.62,0.59,0.0,3.4,44.04,30.18,0.0,82.34,289.26,14.67,0.0,88.78,264.78,0
0,2023/8/2 23:38,正常停机,55,838.86,839.37,45,43,0.82,0,2.92,21.56,0.3,0.0,3.54,39.63,26.35,0.0,82.23,271.67,13.87,0.0,88.02,259.73,0
0,2023/8/2 23:39,正常停机,55,838.86,839.17,45,43,0.55,0,2.92,19.87,0.87,0.0,3.56,39.12,18.09,0.0,82.27,275.49,18.57,0.0,87.99,267.99,0
0,2023/8/2 23:40,正常停机,55,838.86,838.76,45,43,0.73,0,2.94,20.48,1.03,0.0,3.24,46.4,17.95,0.0,82.89,275.46,18.55,0.0,88.16,253.51,0
0,2023/8/2 23:41,正常停机,55,838.86,839.07,45,43,0.83,0,2.95,19.79,0.62,0.0,3.4,40.29,23.02,0.0,82.65,275.62,19.95,0.0,88.63,255.06,0
0,2023/8/2 23:55,正常停机,54,838.86,0.0,45,43,0.0,0,2.73,16.78,0.0,0.0,3.12,15.26,0.0,0.0,4.1,18.26,0.0,0.0,4.07,16.12,0
0,2023/8/2 23:56,正常停机,53,838.86,0.0,45,43,0.0,0,2.65,16.45,0.0,0.0,2.96,14.87,0.0,0.0,4.11,18.55,0.0,0.0,4.12,16.27,0
0,2023/9/8 0:00,正常停机,52,1153.43,0.0,50,47,0.0,0,2.76,18.69,0.0,0.0,2.49,27.76,0.0,0.0,4.28,18.93,0.0,0.0,4.15,17.07,0
0,2023/9/8 0:02,正常停机,51,1153.43,0.0,49,47,0.0,0,2.76,18.9,0.0,0.0,2.59,26.25,0.0,0.0,4.21,18.69,0.0,0.0,4.29,16.71,0
0,2023/9/8 0:04,正常停机,49,1153.43,0.0,49,47,0.0,0,2.74,20.0,0.0,0.0,2.62,27.89,0.0,0.0,4.24,18.51,0.0,0.0,4.23,17.02,0
0,2023/9/8 0:06,正常停机,48,1153.43,0.0,49,47,0.0,0,2.71,19.74,0.0,0.0,2.66,26.4,0.0,0.0,4.24,18.3,0.0,0.0,4.16,16.71,1
0,2023/9/8 0:12,正常停机,46,1153.43,0.0,49,47,0.0,0,2.69,20.08,0.0,0.0,2.59,30.8,0.0,0.0,4.27,18.91,0.0,0.0,4.17,16.87,1
0,2023/9/8 0:14,正常停机,45,1153.43,0.0,49,47,0.0,0,2.79,18.85,0.0,0.0,2.63,32.68,0.0,0.0,4.23,18.95,0.0,0.0,4.16,17.52,0
0,2023/9/8 0:16,正常停机,44,1153.43,0.0,49,47,0.0,0,2.77,19.12,0.0,0.0,2.6,30.91,0.0,0.0,4.27,19.46,0.0,0.0,4.18,16.66,0
0,2023/9/8 0:18,正常停机,44,1153.43,0.0,49,47,0.0,0,2.74,20.14,0.0,0.0,2.7,30.1,0.0,0.0,4.21,18.99,0.0,0.0,4.15,16.6,0
0,2023/9/8 0:20,正常停机,43,1153.43,0.0,49,47,0.0,0,2.77,19.74,0.0,0.0,2.86,29.07,0.0,0.0,4.3,20.38,0.0,0.0,4.21,17.36,1
0,2023/9/8 0:21,正常停机,43,1153.43,0.0,49,47,0.0,0,2.67,20.26,0.0,0.0,2.61,32.28,0.0,0.0,4.23,19.48,0.0,0.0,4.15,17.6,0
0,2023/9/8 0:24,正常停机,42,1153.43,0.0,49,47,0.0,0,2.65,18.82,0.0,0.0,2.6,31.02,0.0,0.0,4.21,18.67,0.0,0.0,4.2,17.55,0
0,2023/9/8 0:26,正常停机,42,1153.43,223.85,49,47,0.34,0,2.87,20.25,0.29,0.0,2.93,32.61,12.75,0.0,85.88,292.71,0.0,0.0,86.29,239.23,0
0,2023/9/8 0:27,正常停机,44,1153.43,1153.64,49,47,0.54,0,3.23,21.44,0.92,0.0,4.02,41.86,23.66,0.0,84.61,285.31,43.05,0.0,89.51,315.65,0
0,2023/9/8 0:29,正常停机,45,1153.43,1147.29,49,47,0.81,0,4.23,24.62,1.82,0.0,7.16,35.8,27.17,0.0,85.8,299.88,33.79,0.0,89.25,316.47,0
0,2023/9/8 0:30,正常停机,46,1153.43,1148.31,49,47,0.71,0,4.33,24.98,1.39,0.0,5.98,37.13,32.45,0.0,88.16,310.22,34.04,0.0,90.69,319.39,0
0,2023/9/8 0:31,正常停机,47,1153.43,1149.85,49,47,0.53,0,6.17,42.57,0.69,0.0,8.21,66.45,34.63,0.0,89.04,326.78,35.36,0.0,91.57,326.56,0
0,2023/9/8 0:32,正常停机,48,1153.43,1151.49,49,47,0.94,0,3.61,24.86,2.42,0.0,4.83,35.91,35.91,0.0,92.14,330.07,32.09,0.0,93.47,321.41,0
0,2023/9/8 0:33,正常停机,48,1153.43,1151.69,49,47,0.79,0,3.39,24.12,1.05,0.0,4.01,34.85,40.25,0.0,93.84,354.3,40.43,0.0,93.79,325.51,0
0,2023/9/8 0:40,正常停机,50,1153.43,1153.43,49,47,0.56,0,3.17,20.55,0.68,0.0,3.53,34.43,51.34,0.0,93.75,387.88,45.78,0.0,90.88,302.18,1
0,2023/9/8 0:43,正常停机,51,1153.43,1149.24,49,47,1.21,0,9.74,107.88,0.69,0.0,12.02,78.58,44.15,0.0,95.03,396.56,37.5,0.0,90.23,326.3,0
0,2023/9/8 0:45,正常停机,52,1153.43,1147.39,49,47,0.9,0,4.29,28.8,1.1,0.0,5.73,40.08,45.27,0.0,96.19,400.79,41.0,0.0,90.75,315.71,0
0,2023/9/8 0:46,正常停机,52,1153.43,1153.43,49,47,0.62,0,3.05,20.47,0.69,0.0,3.45,33.12,43.65,0.0,92.97,390.93,49.45,0.0,90.06,305.37,0
0,2023/9/8 0:47,正常停机,51,1153.43,1153.23,49,47,0.74,0,3.05,20.81,0.91,0.0,3.51,32.51,33.72,0.0,92.08,380.88,53.07,0.0,89.18,309.77,1
0,2023/9/8 0:51,正常停机,52,1153.43,1153.13,49,47,1.16,0,3.09,20.17,0.93,0.0,3.52,33.16,37.44,0.0,90.33,368.68,49.85,0.0,89.08,307.52,0
0,2023/9/8 0:52,正常停机,52,1153.43,1153.74,49,47,0.9,0,3.05,20.6,0.74,0.0,3.65,33.02,44.57,0.0,90.52,363.97,55.34,0.0,89.4,296.77,0
0,2023/9/8 0:55,正常停机,52,1153.43,1149.44,49,47,0.51,0,4.04,24.76,0.99,0.0,5.86,37.83,44.23,0.0,93.78,385.59,39.62,0.0,91.26,319.62,0
0,2023/9/8 1:04,正常停机,55,1153.43,1151.9,49,47,0.75,0,3.77,32.32,0.88,0.0,4.63,45.86,34.81,0.0,94.55,365.75,43.31,0.0,94.02,322.98,0
0,2023/9/8 1:05,正常停机,55,1153.43,1153.13,49,47,0.62,0,4.38,49.56,0.73,0.0,5.3,46.98,46.11,0.0,95.01,369.46,53.32,0.0,96.65,335.66,0
0,2023/9/8 1:08,正常停机,55,1153.43,1151.28,49,47,0.45,0,6.03,54.54,1.14,0.0,8.37,64.12,42.86,0.0,94.78,367.51,54.15,0.0,97.56,328.04,0
0,2023/9/8 1:10,正常停机,55,1153.43,1154.05,49,47,0.44,0,10.15,72.76,0.83,0.0,12.66,68.81,56.23,0.0,102.38,362.39,50.73,0.0,100.02,349.18,0
0,2023/9/8 1:13,正常停机,56,1153.43,1151.28,49,48,0.91,0,4.44,24.7,1.04,0.0,6.38,39.08,35.6,0.0,95.48,373.11,44.83,0.0,99.79,346.66,0
0,2023/9/8 1:17,正常停机,56,1153.43,1153.54,49,48,0.49,0,3.42,29.36,1.51,0.0,4.24,39.39,42.92,0.0,93.68,378.52,42.98,0.0,101.42,347.47,0
0,2023/9/8 1:18,正常停机,56,1153.43,1146.98,49,48,0.73,0,3.36,25.03,0.81,0.0,4.0,40.94,44.87,0.0,100.48,368.33,54.1,0.0,103.01,338.59,0
0,2023/9/8 1:20,正常停机,56,1153.43,1148.62,49,48,0.72,0,3.58,33.25,1.4,0.0,4.56,43.35,66.02,0.0,94.52,369.3,46.25,0.0,101.22,360.7,0
0,2023/9/8 1:21,正常停机,57,1153.43,1150.77,49,48,0.85,0,3.81,26.38,0.9,0.0,5.27,35.32,45.4,0.0,95.42,366.16,43.69,0.0,103.12,362.99,0
0,2023/9/8 1:23,正常停机,57,1153.43,1150.46,49,48,0.59,0,4.33,38.69,0.62,0.0,5.32,50.08,49.62,0.0,97.59,366.01,46.91,0.0,105.05,358.68,0
0,2023/9/8 1:25,正常停机,56,1153.43,1149.13,49,48,2.36,0,6.47,77.24,0.65,0.0,7.48,64.17,42.89,0.0,98.35,361.02,54.11,0.0,105.97,365.59,0
0,2023/9/8 1:26,正常停机,57,1153.43,1149.85,49,48,0.74,0,3.52,24.88,0.99,0.0,4.05,37.56,42.91,0.0,96.75,387.04,50.18,0.0,104.81,403.08,0
0,2023/9/8 1:27,正常停机,57,838.86,839.27,49,48,0.58,0,2.92,20.5,0.82,0.0,3.06,34.22,32.04,0.0,85.68,273.65,18.22,0.0,84.98,243.82,0
0,2023/9/8 1:28,故障停机,57,1153.43,1153.64,49,48,0.65,0,3.05,20.25,1.05,0.0,3.41,37.78,47.96,0.0,92.56,367.42,47.56,0.0,97.07,331.17,0
0,2023/9/8 1:29,故障停机,57,1153.43,1153.43,49,47,0.99,0,3.21,20.89,0.9,0.0,3.48,33.78,39.63,0.0,92.94,373.52,48.09,0.0,100.81,344.32,0
0,2023/9/8 1:32,正常停机,57,838.86,838.86,49,47,0.75,0,2.97,20.4,0.46,0.0,3.17,32.54,25.91,0.0,85.23,274.5,17.15,0.0,83.44,240.78,0
0,2023/9/8 1:33,正常停机,57,838.86,838.45,49,47,0.69,0,2.95,19.77,0.86,0.0,3.15,31.43,24.21,0.0,85.73,278.87,16.51,0.0,79.32,227.12,0
0,2023/9/8 1:36,正常停机,56,838.86,839.17,49,47,0.53,0,2.98,20.75,0.73,0.0,3.2,31.19,24.22,0.0,85.04,272.71,14.27,0.0,74.46,217.81,0
0,2023/9/8 1:37,正常停机,56,838.86,838.66,49,47,0.45,0,2.99,19.92,0.63,0.0,3.05,33.33,31.48,0.0,85.63,270.75,15.62,0.0,72.89,214.02,0
0,2023/9/8 1:43,正常停机,55,838.86,838.66,49,47,0.34,0,2.9,19.59,1.0,0.0,3.18,33.91,25.44,0.0,86.36,273.0,14.45,0.0,68.39,210.41,0
0,2023/9/8 1:44,正常停机,56,838.86,838.86,49,47,0.45,0,2.92,20.17,0.81,0.0,3.07,30.08,25.23,0.0,87.3,274.13,20.8,0.0,68.51,203.8,0
0,2023/9/8 1:45,正常停机,55,838.86,838.76,49,47,0.64,0,3.01,20.69,0.63,0.0,3.13,33.72,29.5,0.0,86.59,278.11,15.43,0.0,68.49,203.42,0
0,2023/9/8 1:47,正常停机,55,838.86,838.35,49,47,0.63,0,2.99,19.85,0.64,0.0,3.23,30.37,26.44,0.0,87.53,280.39,11.79,0.0,68.19,204.29,0
0,2023/9/8 1:52,正常停机,55,838.86,839.27,49,47,0.9,0,2.95,20.7,0.55,0.0,3.12,33.9,30.09,0.0,87.94,279.68,11.67,0.0,67.89,204.94,0
