id,时间,状态,电机模块电机温度,电机模块速度激活值(RPM),电机速度实际值(RPM),高速轴前轴承轴温,高速轴后轴承轴温,高速轴锁紧器端轴承1#轴承对象值,高速轴锁紧器端轴承1#频域速度有效值,高速轴锁紧器端轴承1#时域加速度有效值,高速轴锁紧器端轴承1#时域加速度峰值,高速轴轴承1#轴承对象值,高速轴轴承1#频域速度有效值,高速轴轴承1#时域加速度有效值,高速轴轴承1#时域加速度峰值,主电机前轴承轴承对象值,主电机前轴承频域速度有效值,主电机前轴承时域加速度有效值,主电机前轴承时域加速度峰值,主电机后轴承轴承对象值,主电机后轴承频域速度有效值,主电机后轴承时域加速度有效值,主电机后轴承时域加速度峰值,y
1,2023/8/2 16:49,正常停机,48,838.86,838.66,47,44,0.36,0,2.94,20.64,0.66,0.0,3.13,35.53,26.94,0.0,85.24,291.21,18.67,0.0,76.64,224.09,0
1,2023/8/2 16:50,正常停机,48,838.86,838.86,47,44,0.65,0,2.96,21.99,0.29,0.0,3.1,40.01,23.66,0.0,85.43,294.57,12.41,0.0,77.64,215.57,1
2,2023/8/2 16:51,正常停机,48,838.86,838.86,47,44,0.78,0,3.02,21.0,0.94,0.0,3.17,34.51,27.29,0.0,85.3,292.67,15.03,0.0,78.75,220.6,0
2,2023/8/2 16:54,正常停机,49,838.86,839.17,47,44,0.37,0,2.99,20.24,0.57,0.0,3.17,37.2,25.67,0.0,84.99,283.69,11.04,0.0,80.91,223.89,0
2,2023/8/2 16:57,正常停机,50,838.86,838.96,47,44,0.82,0,2.92,21.65,0.4,0.0,3.22,34.06,22.2,0.0,84.17,285.35,16.14,0.0,84.09,230.02,0
3,2023/8/2 17:02,正常停机,51,838.86,839.07,47,44,0.45,0,2.95,20.62,0.66,0.0,2.97,29.89,25.31,0.0,82.52,281.88,14.22,0.0,88.74,239.2,0
1,2023/8/2 17:03,正常停机,50,838.86,838.55,47,44,0.71,0,2.97,21.21,0.9,0.0,3.1,38.63,25.2,0.0,81.73,280.93,15.72,0.0,90.11,244.03,0
1,2023/8/2 17:04,正常停机,51,838.86,838.76,47,44,0.62,0,2.96,21.68,0.93,0.0,3.09,35.64,21.12,0.0,82.8,279.35,19.88,0.0,89.7,243.13,0
2,2023/8/2 17:05,正常停机,51,838.86,838.45,47,44,0.85,0,2.95,19.92,0.83,0.0,3.09,35.14,30.98,0.0,82.06,278.64,15.12,0.0,90.61,241.06,0
3,2023/8/2 17:06,正常停机,52,838.86,839.07,47,44,0.6,0,2.99,22.96,0.63,0.0,3.19,36.76,24.2,0.0,81.97,276.2,14.86,0.0,91.51,252.3,0
2,2023/8/2 17:07,正常停机,51,838.86,839.37,47,44,0.62,0,3.02,20.36,0.51,0.0,2.81,34.28,8.68,0.0,69.23,276.84,26.76,0.0,91.97,250.1,0
3,2023/8/2 17:08,正常停机,51,314.57,314.27,47,44,0.95,0,2.88,19.82,0.31,0.0,2.64,33.69,20.92,0.0,59.32,205.4,10.16,0.0,69.7,237.6,0
2,2023/8/2 17:11,正常停机,52,314.57,314.16,47,44,0.81,0,2.89,20.4,0.57,0.0,2.8,33.32,9.31,0.0,57.69,195.0,48.6,0.0,70.71,239.48,0
2,2023/8/2 17:14,正常停机,51,314.57,314.78,47,44,0.65,0,2.87,19.57,0.96,0.0,2.73,35.2,16.01,0.0,57.07,198.4,37.01,0.0,71.16,246.67,0
2,2023/8/2 17:15,正常停机,52,314.57,315.08,47,44,0.51,0,2.87,19.58,0.54,0.0,2.52,29.46,18.51,0.0,56.61,195.57,17.42,0.0,70.32,243.48,0
3,2023/8/2 17:17,正常停机,51,314.57,314.16,47,44,0.83,0,2.84,20.51,1.11,0.0,2.48,32.51,13.72,0.0,57.36,195.91,12.7,0.0,71.04,243.68,0
3,2023/8/2 17:18,正常停机,51,314.57,314.57,47,44,1.07,0,2.8,19.63,0.58,0.0,2.5,34.54,7.33,0.0,57.57,196.85,37.14,0.0,70.73,242.13,0
3,2023/8/2 17:21,正常停机,51,314.57,314.47,47,44,0.66,0,2.88,20.9,0.64,0.0,2.51,34.29,17.5,0.0,56.19,199.04,40.83,0.0,70.26,235.72,0
3,2023/8/2 17:24,正常停机,50,314.57,314.68,46,44,0.72,0,2.95,20.95,0.84,0.0,2.57,31.4,19.05,0.0,56.04,199.18,9.96,0.0,71.01,241.69,0
1,2023/8/2 17:26,正常停机,50,314.57,314.78,46,44,0.67,0,2.89,20.38,0.62,0.0,2.5,32.53,13.65,0.0,56.1,193.85,46.81,0.0,70.46,232.59,0
3,2023/8/2 17:29,正常停机,50,314.57,314.57,46,44,0.72,0,2.89,21.16,0.38,0.0,2.72,35.18,5.05,0.0,56.36,195.83,39.71,0.0,70.18,235.92,0
2,2023/8/2 17:31,正常停机,50,314.57,314.88,46,44,0.63,0,2.86,21.46,1.35,0.0,2.62,30.82,10.92,0.0,56.77,204.61,13.49,0.0,70.98,238.49,0
3,2023/8/2 17:35,正常停机,50,314.57,314.47,46,44,0.64,0,2.9,21.59,0.45,0.0,2.75,33.26,12.61,0.0,56.23,203.62,20.66,0.0,70.18,232.78,1
3,2023/8/2 17:36,正常停机,50,314.57,314.37,46,44,0.66,0,2.91,20.16,0.48,0.0,2.48,30.16,13.17,0.0,57.43,201.38,25.18,0.0,69.44,230.99,0
1,2023/8/2 17:37,正常停机,50,314.57,313.86,46,44,0.53,0,2.9,21.11,0.38,0.0,2.47,29.67,15.95,0.0,56.73,204.13,21.37,0.0,69.35,226.51,0
3,2023/8/2 17:41,正常停机,49,314.57,314.47,46,44,0.64,0,2.79,19.6,0.77,0.0,2.73,32.09,17.4,0.0,57.51,198.35,10.95,0.0,70.88,238.31,0
2,2023/8/2 17:43,正常停机,49,314.57,313.86,46,44,0.67,0,2.91,20.18,0.89,0.0,2.6,37.44,16.63,0.0,57.66,200.86,42.94,0.0,69.83,235.77,0
3,2023/8/2 17:46,正常停机,49,314.57,314.06,46,44,0.22,0,2.91,20.02,0.55,0.0,2.75,35.39,7.89,0.0,57.81,205.77,14.28,0.0,69.89,232.55,0
2,2023/8/2 17:47,正常停机,49,314.57,314.57,46,44,0.79,0,2.86,20.93,0.25,0.0,2.58,29.42,10.88,0.0,57.48,206.28,27.24,0.0,69.82,225.32,0
2,2023/8/2 17:50,正常停机,49,314.57,314.37,46,44,0.43,0,2.9,19.98,0.85,0.0,2.47,30.84,16.75,0.0,57.58,207.57,10.92,0.0,69.48,226.0,0
1,2023/8/2 17:51,正常停机,49,314.57,313.96,46,44,0.63,0,2.89,21.03,0.86,0.0,2.44,34.46,17.91,0.0,58.74,201.08,10.84,0.0,69.77,232.08,0
2,2023/8/2 17:52,正常停机,49,314.57,314.57,46,44,0.85,0,2.92,21.16,0.44,0.0,2.53,32.27,15.71,0.0,57.53,205.58,10.49,0.0,69.28,230.53,0
2,2023/8/2 17:55,正常停机,50,314.57,315.19,46,44,0.41,0,2.9,20.77,0.72,0.0,2.73,31.75,11.08,0.0,57.3,200.84,35.41,0.0,69.59,227.17,0
2,2023/8/2 17:57,正常停机,49,314.57,314.88,46,44,0.32,0,2.85,20.64,0.66,0.0,2.59,31.35,11.51,0.0,58.22,205.42,18.65,0.0,69.88,230.23,0
3,2023/8/2 17:58,正常停机,49,314.57,314.98,46,44,0.66,0,2.83,20.81,0.43,0.0,2.7,34.04,13.6,0.0,59.45,208.66,14.11,0.0,69.2,232.38,0
2,2023/8/2 17:59,故障停机,49,314.57,314.68,46,44,0.66,0,2.92,19.59,0.69,0.0,2.56,31.21,15.28,0.0,58.55,206.12,33.05,0.0,68.9,225.44,0
2,2023/8/2 18:00,故障停机,49,314.57,314.57,46,44,0.5,0,2.91,20.68,0.79,0.0,2.68,31.89,16.92,0.0,58.6,202.54,10.05,0.0,68.74,224.03,0
3,2023/8/2 18:03,故障停机,49,314.57,314.68,46,44,0.39,0,3.0,22.45,0.81,0.0,2.23,15.45,12.23,0.0,58.66,18.03,0.0,0.0,4.21,16.29,1
1,2023/8/2 18:04,正常停机,48,314.57,0.0,46,44,0.0,0,2.72,16.44,0.0,0.0,2.4,15.85,0.0,0.0,4.09,18.79,0.0,0.0,4.11,16.42,0
2,2023/8/2 18:05,正常停机,48,314.57,0.0,46,44,0.0,0,2.73,16.46,0.0,0.0,2.35,15.51,0.0,0.0,4.11,18.11,0.0,0.0,4.09,16.92,0
1,2023/8/2 18:07,正常停机,47,314.57,0.0,46,44,0.0,0,2.71,16.47,0.0,0.0,2.2,15.47,0.0,0.0,4.1,18.16,0.0,0.0,4.1,16.02,1
3,2023/8/2 18:08,正常停机,46,314.57,0.0,46,44,0.0,0,2.65,16.95,0.0,0.0,2.21,16.33,0.0,0.0,4.1,17.83,0.0,0.0,4.08,16.65,0
3,2023/8/2 18:09,正常运行,46,314.57,0.0,46,44,0.0,0,2.74,16.82,0.0,0.0,2.31,15.47,0.0,0.0,4.12,18.44,0.0,0.0,4.08,16.26,1
1,2023/8/2 18:10,正常停机,46,314.57,0.0,46,44,0.0,0,2.74,16.62,0.0,0.0,2.21,15.22,0.0,0.0,4.12,18.87,0.0,0.0,4.06,16.48,0
2,2023/8/2 18:12,正常运行,45,314.57,0.0,46,44,0.0,0,2.7,16.36,0.0,0.0,2.38,15.51,0.0,0.0,4.14,17.88,0.0,0.0,4.07,16.11,0
1,2023/8/2 18:15,故障停机,44,314.57,0.0,46,44,0.0,0,2.66,18.96,0.0,0.0,2.36,34.1,0.0,0.0,4.21,19.48,0.0,0.0,4.18,16.22,0
1,2023/8/2 18:19,正常停机,43,314.57,0.0,46,44,0.0,0,2.71,20.37,0.0,0.0,2.58,39.17,0.0,0.0,4.21,18.47,0.0,0.0,4.2,15.89,0
2,2023/8/2 18:20,正常运行,42,314.57,0.0,46,44,0.0,0,2.7,22.36,0.0,0.0,2.52,31.59,0.0,0.0,4.23,18.48,0.0,0.0,4.21,17.24,0
1,2023/8/2 18:23,正常停机,42,314.57,0.0,46,44,0.0,0,2.66,21.75,0.0,0.0,2.33,35.47,0.0,0.0,4.24,18.63,0.0,0.0,4.19,16.68,0
2,2023/8/2 18:27,正常停机,41,314.57,0.0,46,44,0.0,0,2.72,20.43,0.0,0.0,2.48,37.63,0.0,0.0,4.26,18.63,0.0,0.0,4.22,17.57,0
2,2023/8/2 18:28,正常停机,41,314.57,0.0,46,44,0.0,0,2.68,21.56,0.0,0.0,2.37,33.56,0.0,0.0,4.28,18.6,0.0,0.0,4.25,17.11,0
2,2023/8/2 18:29,正常停机,40,314.57,0.0,46,44,0.0,0,2.67,18.76,0.0,0.0,2.38,33.74,0.0,0.0,4.23,19.01,0.0,0.0,4.22,16.83,0
1,2023/8/2 18:30,正常停机,40,314.57,0.0,46,44,0.0,0,2.64,22.24,0.0,0.0,2.57,32.16,0.0,0.0,4.23,19.16,0.0,0.0,4.17,16.42,0
1,2023/8/2 18:31,正常运行,40,314.57,0.0,46,44,0.0,0,2.72,18.8,0.0,0.0,2.75,35.22,0.0,0.0,4.2,18.6,0.0,0.0,4.24,16.71,0
1,2023/8/2 18:33,正常停机,40,314.57,0.0,46,44,0.0,0,2.67,21.23,0.0,0.0,2.61,34.25,0.0,0.0,4.23,18.52,0.0,0.0,4.18,16.82,0
1,2023/8/2 18:34,正常停机,40,314.57,0.0,46,44,0.0,0,2.75,20.02,0.0,0.0,2.55,32.06,0.0,0.0,4.22,18.41,0.0,0.0,4.21,17.24,1
1,2023/8/2 18:36,正常停机,39,838.86,0.0,46,44,0.0,0,2.71,20.27,0.0,0.0,2.58,37.7,0.0,0.0,4.22,19.44,0.0,0.0,4.17,16.44,0
3,2023/8/2 18:37,正常停机,39,838.86,0.0,46,44,0.0,0,2.77,19.72,0.0,0.0,2.42,35.94,0.0,0.0,4.22,18.54,0.0,0.0,4.14,16.48,0
3,2023/8/2 18:38,正常停机,39,838.86,0.0,46,44,0.0,0,2.73,19.69,0.0,0.0,2.38,35.11,0.0,0.0,4.26,19.04,0.0,0.0,4.2,16.84,0
1,2023/8/2 18:42,正常停机,39,838.86,0.0,46,44,0.0,0,2.74,20.17,0.0,0.0,2.47,32.94,0.0,0.0,4.24,18.58,0.0,0.0,4.19,16.52,0
2,2023/8/2 18:43,正常停机,39,838.86,0.0,46,44,0.0,0,2.71,19.23,0.0,0.0,2.68,34.22,0.0,0.0,4.2,18.4,0.0,0.0,4.21,16.41,1
3,2023/8/2 18:44,正常停机,38,838.86,0.0,46,44,0.0,0,2.77,19.25,0.0,0.0,2.34,34.54,0.0,0.0,4.23,18.34,0.0,0.0,4.17,16.3,1
3,2023/8/2 18:47,正常运行,38,838.86,0.0,46,44,0.0,0,2.68,21.25,0.0,0.0,2.63,28.62,0.0,0.0,4.2,19.44,0.0,0.0,4.25,17.03,0
1,2023/8/2 18:48,正常运行,38,838.86,0.0,46,44,0.0,0,2.79,19.92,0.0,0.0,2.56,32.92,0.0,0.0,4.3,19.57,0.0,0.0,4.23,16.68,0
3,2023/8/2 18:51,正常运行,40,838.86,839.17,46,44,0.63,0,3.0,21.17,0.43,0.0,3.18,40.69,34.15,0.0,87.06,272.81,15.01,0.0,74.17,200.27,0
2,2023/8/2 18:54,正常停机,43,838.86,838.76,46,44,0.74,0,2.99,21.47,0.7,0.0,3.12,38.07,32.26,0.0,88.46,293.97,17.75,0.0,74.98,212.14,0
3,2023/8/2 18:55,正常停机,43,838.86,838.86,46,44,0.72,0,2.98,21.35,0.63,0.0,3.19,34.89,33.19,0.0,88.73,296.68,14.11,0.0,74.66,213.73,0
3,2023/8/2 18:56,正常停机,44,838.86,838.76,46,44,0.67,0,2.92,20.53,0.47,0.0,3.13,34.49,30.25,0.0,87.02,283.77,17.33,0.0,75.5,213.6,0
1,2023/8/2 18:57,正常停机,45,838.86,838.96,46,44,0.68,0,2.96,20.55,0.55,0.0,3.13,38.92,34.14,0.0,87.75,285.14,19.6,0.0,75.7,213.5,0
3,2023/8/2 18:59,正常停机,45,838.86,838.86,46,44,0.73,0,2.97,19.98,0.71,0.0,2.98,37.44,33.61,0.0,87.0,286.93,15.05,0.0,76.63,216.78,0
2,2023/8/2 19:06,正常停机,47,838.86,839.07,46,44,0.81,0,2.95,20.94,0.68,0.0,3.11,36.0,25.52,0.0,86.35,294.14,11.54,0.0,78.76,216.34,0
2,2023/8/2 19:10,正常停机,49,838.86,838.96,46,44,0.49,0,2.91,21.33,1.1,0.0,3.18,46.79,27.02,0.0,85.56,285.26,17.31,0.0,81.71,228.14,0
1,2023/8/2 19:13,正常停机,49,838.86,838.45,46,44,0.75,0,2.99,20.11,1.11,0.0,3.16,39.01,23.83,0.0,85.73,281.43,11.77,0.0,85.03,236.62,0
1,2023/8/2 19:17,正常停机,50,838.86,838.76,46,44,0.87,0,2.92,21.28,0.74,0.0,3.16,35.79,21.75,0.0,84.06,284.18,14.83,0.0,87.97,237.28,0
1,2023/8/2 19:20,正常停机,49,838.86,0.0,46,44,0.0,0,2.68,19.68,0.0,0.0,2.65,37.82,0.0,0.0,4.22,19.54,0.0,0.0,4.22,16.88,0
2,2023/8/2 19:23,正常停机,47,838.86,0.0,46,44,0.0,0,2.75,19.41,0.0,0.0,2.55,37.43,0.0,0.0,4.3,19.19,0.0,0.0,4.27,16.8,0
2,2023/8/2 19:26,正常停机,45,838.86,0.0,46,44,0.0,0,2.84,19.14,0.0,0.0,2.54,35.65,0.0,0.0,4.21,18.97,0.0,0.0,4.2,16.24,0
1,2023/8/2 19:27,正常停机,44,838.86,0.0,46,44,0.0,0,2.71,20.53,0.0,0.0,2.34,38.25,0.0,0.0,4.28,19.35,0.0,0.0,4.2,16.83,0
2,2023/8/2 19:28,正常停机,44,838.86,0.0,46,44,0.0,0,2.69,18.96,0.0,0.0,2.55,32.72,0.0,0.0,4.25,18.93,0.0,0.0,4.2,16.55,1
3,2023/8/2 19:29,正常停机,43,838.86,0.0,46,44,0.0,0,2.68,20.14,0.0,0.0,2.56,38.22,0.0,0.0,4.26,19.01,0.0,0.0,4.16,16.46,0
2,2023/8/2 19:30,正常停机,43,838.86,0.0,46,44,0.0,0,2.73,19.36,0.0,0.0,2.57,35.01,0.0,0.0,4.29,19.85,0.0,0.0,4.23,17.29,1
2,2023/8/2 19:32,正常停机,42,838.86,0.0,46,44,0.0,0,2.65,15.95,0.0,0.0,2.6,15.26,0.0,0.0,4.13,19.22,0.0,0.0,4.15,16.19,0
1,2023/8/2 19:34,正常停机,42,838.86,0.0,46,44,0.0,0,2.72,16.68,0.0,0.0,2.4,15.45,0.0,0.0,4.1,18.66,0.0,0.0,4.14,16.07,0
1,2023/8/2 19:35,正常停机,42,838.86,0.0,46,44,0.0,0,2.62,16.36,0.0,0.0,2.53,15.5,0.0,0.0,4.09,18.03,0.0,0.0,4.08,16.32,0
3,2023/8/2 19:37,正常停机,42,838.86,0.0,46,44,0.0,0,2.65,16.68,0.0,0.0,2.47,14.75,0.0,0.0,4.08,18.45,0.0,0.0,4.09,15.9,0
3,2023/8/2 19:41,正常停机,41,838.86,0.0,46,44,0.0,0,2.66,15.95,0.0,0.0,2.43,15.38,0.0,0.0,4.12,18.29,0.0,0.0,4.05,15.88,0
1,2023/8/2 19:42,正常停机,41,838.86,0.0,46,44,0.0,0,2.62,16.31,0.0,0.0,2.58,14.93,0.0,0.0,4.16,18.87,0.0,0.0,4.08,16.32,0
2,2023/8/2 19:45,正常停机,41,838.86,0.0,46,44,0.0,0,2.62,16.31,0.0,0.0,2.53,14.98,0.0,0.0,4.08,18.66,0.0,0.0,4.14,16.43,0
3,2023/8/2 19:47,正常停机,41,838.86,0.0,46,44,0.0,0,2.63,16.08,0.0,0.0,2.49,15.17,0.0,0.0,4.06,17.68,0.0,0.0,4.11,15.94,0
2,2023/8/2 19:48,正常停机,41,838.86,0.0,46,44,0.0,0,2.67,16.53,0.0,0.0,2.59,14.69,0.0,0.0,4.16,17.46,0.0,0.0,4.12,16.16,0
3,2023/8/2 19:50,正常停机,41,838.86,0.0,46,44,0.0,0,2.71,16.65,0.0,0.0,2.48,14.29,0.0,0.0,4.05,18.17,0.0,0.0,4.08,16.44,0
2,2023/8/2 19:51,正常停机,41,838.86,0.0,46,44,0.0,0,2.69,17.04,0.0,0.0,2.16,15.43,0.0,0.0,4.13,18.55,0.0,0.0,4.01,15.9,0
3,2023/8/2 19:52,正常停机,41,838.86,0.0,46,44,0.0,0,2.6,16.51,0.0,0.0,2.81,14.77,0.0,0.0,4.13,17.85,0.0,0.0,4.06,16.6,0
3,2023/8/2 19:54,正常停机,41,838.86,0.0,46,44,0.0,0,2.62,16.51,0.0,0.0,2.59,15.24,0.0,0.0,4.09,18.66,0.0,0.0,4.08,16.17,0
1,2023/8/2 19:55,正常停机,41,838.86,0.0,46,44,0.0,0,2.73,16.01,0.0,0.0,2.5,15.23,0.0,0.0,4.12,18.16,0.0,0.0,4.11,15.61,0
2,2023/8/2 19:56,正常停机,41,838.86,0.0,46,44,0.0,0,2.71,16.4,0.0,0.0,2.48,15.74,0.0,0.0,4.07,18.19,0.0,0.0,4.08,15.97,0
3,2023/8/2 19:57,正常停机,41,838.86,0.0,46,44,0.0,0,2.66,16.81,0.0,0.0,2.58,15.61,0.0,0.0,4.12,18.01,0.0,0.0,4.08,15.94,0
3,2023/8/2 19:58,正常停机,41,838.86,0.0,46,44,0.0,0,2.64,16.72,0.0,0.0,2.5,15.72,0.0,0.0,4.08,19.29,0.0,0.0,4.12,16.03,0
1,2023/8/2 19:59,正常停机,41,838.86,0.0,46,44,0.0,0,2.74,16.19,0.0,0.0,2.58,15.18,0.0,0.0,4.09,18.17,0.0,0.0,4.07,16.2,1
3,2023/8/2 20:01,正常停机,41,838.86,0.0,46,44,0.0,0,2.61,16.27,0.0,0.0,2.49,14.91,0.0,0.0,4.12,18.78,0.0,0.0,4.05,16.06,0
1,2023/8/2 20:02,正常停机,41,838.86,0.0,46,44,0.0,0,2.65,16.29,0.0,0.0,2.61,15.16,0.0,0.0,4.16,18.12,0.0,0.0,4.12,16.5,0
2,2023/8/2 20:03,正常停机,41,838.86,0.0,46,44,0.0,0,2.64,16.39,0.0,0.0,2.59,14.56,0.0,0.0,4.09,18.61,0.0,0.0,4.07,15.83,0
1,2023/8/2 20:04,正常停机,41,838.86,0.0,46,44,0.0,0,2.7,16.65,0.0,0.0,2.33,14.93,0.0,0.0,4.11,18.19,0.0,0.0,4.14,16.07,0
1,2023/8/2 20:07,正常停机,40,838.86,0.0,46,44,0.0,0,2.73,16.42,0.0,0.0,2.69,15.01,0.0,0.0,4.09,18.63,0.0,0.0,4.07,16.7,0
3,2023/8/2 20:10,正常停机,40,838.86,0.0,46,44,0.0,0,2.69,16.34,0.0,0.0,2.59,15.2,0.0,0.0,4.06,18.81,0.0,0.0,4.14,16.13,0
2,2023/8/2 20:11,正常停机,40,838.86,0.0,46,44,0.0,0,2.61,16.72,0.0,0.0,2.71,15.06,0.0,0.0,4.14,18.52,0.0,0.0,4.04,15.98,0
3,2023/8/2 20:14,正常停机,40,838.86,0.0,46,44,0.0,0,2.7,16.21,0.0,0.0,2.71,14.85,0.0,0.0,4.09,18.53,0.0,0.0,4.04,15.98,1
3,2023/8/2 20:15,正常停机,40,838.86,0.0,46,44,0.0,0,2.68,16.39,0.0,0.0,2.56,15.07,0.0,0.0,4.08,17.9,0.0,0.0,4.07,15.56,0
1,2023/8/2 20:17,正常停机,40,838.86,0.0,46,44,0.0,0,2.61,15.81,0.0,0.0,2.71,14.98,0.0,0.0,4.07,18.23,0.0,0.0,4.14,16.45,0
3,2023/8/2 20:18,正常停机,40,838.86,0.0,46,44,0.0,0,2.67,16.23,0.0,0.0,2.54,14.51,0.0,0.0,4.1,18.32,0.0,0.0,4.05,16.4,0
2,2023/8/2 20:20,正常停机,40,838.86,0.0,46,44,0.0,0,2.66,16.12,0.0,0.0,2.45,15.14,0.0,0.0,4.13,17.87,0.0,0.0,4.09,16.05,0
3,2023/8/2 20:21,正常停机,40,838.86,0.0,46,44,0.0,0,2.7,16.57,0.0,0.0,2.79,14.91,0.0,0.0,4.1,18.89,0.0,0.0,4.0,16.24,0
2,2023/8/2 20:23,正常停机,40,838.86,0.0,46,44,0.0,0,2.67,16.72,0.0,0.0,2.8,15.72,0.0,0.0,4.21,18.1,0.0,0.0,4.06,16.1,1
1,2023/8/2 20:24,正常停机,40,838.86,0.0,46,44,0.0,0,2.69,16.63,0.0,0.0,2.5,15.31,0.0,0.0,4.04,18.71,0.0,0.0,4.05,16.07,1
2,2023/8/2 20:25,正常停机,40,838.86,0.0,46,44,0.0,0,2.59,15.97,0.0,0.0,2.59,14.88,0.0,0.0,4.08,18.91,0.0,0.0,4.06,15.95,0
1,2023/8/2 20:26,正常停机,40,838.86,0.0,46,44,0.0,0,2.75,16.44,0.0,0.0,2.67,15.39,0.0,0.0,4.07,18.7,0.0,0.0,4.1,16.89,0
1,2023/8/2 20:27,正常停机,40,838.86,0.0,46,44,0.0,0,2.65,16.65,0.0,0.0,2.53,15.47,0.0,0.0,4.03,17.92,0.0,0.0,4.11,16.57,1
3,2023/8/2 20:28,正常停机,40,838.86,0.0,46,44,0.0,0,2.66,16.38,0.0,0.0,2.45,15.34,0.0,0.0,4.06,18.35,0.0,0.0,4.06,16.1,0
2,2023/8/2 20:29,正常停机,40,838.86,0.0,46,44,0.0,0,2.64,16.29,0.0,0.0,2.6,15.16,0.0,0.0,4.14,18.2,0.0,0.0,4.07,16.26,1
2,2023/8/2 20:30,正常停机,40,838.86,0.0,46,44,0.0,0,2.69,16.49,0.0,0.0,2.7,15.25,0.0,0.0,4.11,18.57,0.0,0.0,4.07,16.12,0
1,2023/8/2 20:31,正常停机,40,838.86,0.0,46,43,0.0,0,2.67,16.33,0.0,0.0,2.48,15.61,0.0,0.0,4.07,18.33,0.0,0.0,4.08,16.38,0
2,2023/8/2 20:32,正常停机,40,838.86,0.0,46,43,0.0,0,2.65,16.11,0.0,0.0,2.46,15.47,0.0,0.0,4.12,18.79,0.0,0.0,4.07,16.14,0
1,2023/8/2 20:34,正常停机,40,838.86,0.0,45,43,0.0,0,2.69,16.24,0.0,0.0,2.65,14.87,0.0,0.0,4.15,17.95,0.0,0.0,4.13,16.4,0
2,2023/8/2 20:35,正常停机,40,838.86,0.0,45,43,0.0,0,2.67,15.99,0.0,0.0,2.54,14.86,0.0,0.0,4.11,18.27,0.0,0.0,4.14,16.66,0
2,2023/8/2 20:36,正常停机,40,838.86,0.0,45,43,0.0,0,2.65,16.65,0.0,0.0,2.6,14.58,0.0,0.0,4.12,18.59,0.0,0.0,4.11,16.35,0
3,2023/8/2 20:37,正常停机,40,838.86,0.0,45,43,0.0,0,2.66,16.26,0.0,0.0,2.48,14.92,0.0,0.0,4.12,18.55,0.0,0.0,4.06,16.24,0
2,2023/8/2 20:39,正常停机,40,838.86,0.0,45,43,0.0,0,2.74,16.29,0.0,0.0,2.56,15.38,0.0,0.0,4.06,18.17,0.0,0.0,4.1,16.12,0
3,2023/8/2 20:40,正常停机,40,838.86,0.0,45,43,0.0,0,2.67,16.14,0.0,0.0,2.61,14.95,0.0,0.0,4.08,17.8,0.0,0.0,4.16,16.5,0
1,2023/8/2 20:41,正常停机,40,838.86,0.0,45,43,0.0,0,2.67,16.64,0.0,0.0,2.47,14.76,0.0,0.0,4.13,18.65,0.0,0.0,4.05,16.27,0
2,2023/8/2 20:42,正常停机,40,838.86,0.0,45,43,0.0,0,2.71,16.48,0.0,0.0,2.56,15.52,0.0,0.0,4.07,18.5,0.0,0.0,4.0,16.11,0
2,2023/8/2 20:45,正常停机,40,838.86,0.0,45,43,0.0,0,2.66,16.57,0.0,0.0,2.51,15.28,0.0,0.0,4.01,18.36,0.0,0.0,4.06,15.87,0
1,2023/8/2 20:46,正常停机,40,838.86,0.0,45,43,0.0,0,2.67,16.36,0.0,0.0,2.63,14.53,0.0,0.0,4.08,18.31,0.0,0.0,4.04,16.53,0
1,2023/8/2 20:47,正常停机,40,838.86,0.0,45,43,0.0,0,2.7,16.51,0.0,0.0,2.46,15.23,0.0,0.0,4.05,18.33,0.0,0.0,4.05,15.75,0
3,2023/8/2 20:49,正常停机,40,838.86,0.0,45,43,0.0,0,2.7,16.48,0.0,0.0,2.57,15.16,0.0,0.0,4.11,18.66,0.0,0.0,4.12,16.83,0
1,2023/8/2 20:50,正常停机,40,838.86,0.0,45,43,0.0,0,2.64,16.53,0.0,0.0,2.51,15.04,0.0,0.0,4.11,18.42,0.0,0.0,4.06,16.6,0
2,2023/8/2 20:53,正常停机,40,838.86,0.0,45,43,0.0,0,2.72,16.47,0.0,0.0,2.24,15.36,0.0,0.0,4.09,18.33,0.0,0.0,4.1,16.13,0
3,2023/8/2 20:56,正常停机,40,838.86,0.0,45,43,0.0,0,2.69,16.44,0.0,0.0,2.5,15.47,0.0,0.0,4.1,18.66,0.0,0.0,4.0,16.77,0
2,2023/8/2 20:57,正常停机,40,838.86,0.0,45,43,0.0,0,2.64,16.14,0.0,0.0,2.49,15.07,0.0,0.0,4.14,19.11,0.0,0.0,4.07,16.33,0
2,2023/8/2 21:00,正常停机,40,838.86,0.0,45,43,0.0,0,2.58,16.02,0.0,0.0,2.76,14.8,0.0,0.0,4.07,18.46,0.0,0.0,4.1,16.78,0
3,2023/8/2 21:02,正常停机,40,838.86,0.0,45,43,0.0,0,2.66,16.43,0.0,0.0,2.59,14.93,0.0,0.0,4.11,18.13,0.0,0.0,4.02,16.55,1
3,2023/8/2 21:04,正常停机,40,838.86,0.0,45,43,0.0,0,2.65,16.24,0.0,0.0,2.84,14.82,0.0,0.0,4.11,18.57,0.0,0.0,4.05,16.29,0
1,2023/8/2 21:05,正常停机,40,838.86,0.0,45,43,0.0,0,2.65,16.41,0.0,0.0,2.78,15.18,0.0,0.0,4.12,18.05,0.0,0.0,4.07,16.65,0
